rainfall_mm,flood_proximity_km,water_ph,turbidity_ntu,temperature_c,humidity_pct,historical_cases,ors_sales_spike,antibiotic_sales_spike,fever_med_sales_spike,population_density,sanitation_score,risk_level,disease_type,days_to_peak
136.6,7.9,7.04,13.5,33.7,92.7,58,8.5,2.6,4.0,3118.0,27.6,1,1,7
167.2,36.3,7.55,68.6,37.5,76.5,121,7.4,4.5,2.8,1297.0,25.1,1,1,9
193.2,39.1,6.65,83.4,28.9,78.2,61,7.0,5.7,4.6,5988.0,56.1,1,3,7
126.9,21.9,8.24,71.5,41.4,83.2,14,4.8,1.2,1.4,5128.0,41.2,1,1,5
198.3,21.6,7.17,46.0,35.3,82.2,33,1.4,2.8,6.1,2613.0,15.4,1,1,6
146.3,8.8,8.34,31.9,31.8,74.4,107,4.6,6.8,1.1,7281.0,45.8,1,1,5
147.2,13.1,7.72,78.3,28.6,79.9,16,6.3,4.5,7.3,6255.0,44.4,1,1,8
197.0,29.7,8.5,58.8,31.9,79.2,175,7.6,0.5,1.9,3166.0,74.4,1,1,9
172.6,22.4,8.22,53.2,39.0,70.9,94,1.7,1.3,2.8,4368.0,67.1,1,1,9
153.6,5.5,8.13,11.1,33.1,71.4,101,5.6,4.6,7.2,6870.0,53.9,1,1,8
151.0,37.8,6.79,44.7,35.8,62.3,197,6.5,6.1,6.4,7177.0,10.1,2,3,4
175.6,13.6,7.23,58.1,28.9,74.9,158,8.9,2.8,3.7,6907.0,62.2,1,1,5
199.6,15.5,7.77,35.0,30.8,69.9,191,7.9,2.6,6.8,3461.0,11.9,1,1,5
174.5,2.9,6.85,64.1,33.0,87.1,171,0.9,0.8,5.3,3641.0,34.9,1,1,8
152.0,7.4,8.22,54.2,30.1,58.9,34,4.6,1.4,3.7,8593.0,27.4,1,1,7
123.6,31.8,6.56,23.3,36.4,62.7,105,7.2,2.1,5.8,4868.0,54.2,0,0,17
127.0,26.6,6.94,52.2,29.4,83.3,170,7.1,3.5,4.7,1021.0,60.5,1,1,6
144.0,21.8,7.45,70.3,25.1,77.6,106,6.6,2.6,1.7,7107.0,24.7,1,1,5
186.1,25.7,7.03,7.7,37.7,80.6,73,6.6,3.6,3.2,1293.0,11.2,1,1,5
188.5,22.0,8.28,36.2,28.5,70.7,157,8.7,5.5,3.9,7172.0,73.0,1,1,8
125.4,15.8,7.9,11.2,32.6,92.4,87,1.3,1.8,5.3,7299.0,19.1,1,1,8
131.5,16.2,7.62,41.2,39.6,68.7,123,4.9,3.8,6.1,4308.0,66.1,0,0,12
145.2,33.6,6.43,31.2,35.6,73.3,162,4.2,1.9,3.0,7999.0,54.2,1,3,5
140.1,28.8,7.64,32.8,31.0,83.9,157,5.3,6.7,6.7,3612.0,25.9,1,1,5
137.2,20.8,7.37,30.6,36.9,68.4,149,8.1,3.4,2.8,4433.0,58.8,0,0,17
121.3,16.7,7.39,38.9,35.9,75.2,101,1.8,4.8,4.5,3394.0,38.8,1,1,6
174.4,8.8,7.46,30.6,33.3,77.3,73,6.9,6.1,5.3,8404.0,67.6,1,1,6
155.4,1.8,8.47,87.0,32.0,74.6,199,1.8,1.3,6.4,8350.0,39.0,2,1,4
169.0,9.2,6.71,84.4,31.0,56.8,44,2.6,1.4,0.7,1117.0,55.5,0,0,10
170.1,18.0,6.89,27.4,31.7,57.4,111,6.6,3.1,4.1,890.0,32.8,1,1,9
156.4,4.0,7.05,35.5,32.7,70.1,193,8.9,0.8,1.9,1776.0,13.6,2,1,4
152.5,12.1,7.07,56.1,31.6,73.5,172,6.9,4.6,3.6,7139.0,22.8,2,1,2
126.7,39.8,7.82,12.2,38.7,72.6,191,5.7,2.1,4.4,4827.0,59.9,1,1,8
148.5,19.9,6.46,35.1,38.4,62.4,104,8.4,6.0,7.0,1438.0,65.3,1,3,7
175.8,28.3,7.66,74.2,41.8,84.8,115,1.6,1.6,2.2,6032.0,22.6,1,1,6
172.6,36.5,8.07,18.3,30.8,62.1,77,1.9,5.8,3.1,6502.0,46.5,0,0,10
162.8,11.3,6.34,70.4,34.1,88.7,59,5.0,5.4,0.8,7063.0,28.6,2,1,3
196.2,12.0,6.5,48.6,32.1,63.0,189,8.8,6.2,2.2,1648.0,55.2,1,3,7
173.3,12.6,6.43,62.4,34.9,80.1,50,6.9,1.3,3.4,1849.0,41.2,1,1,6
181.1,35.0,8.01,82.2,29.6,91.3,98,4.9,6.7,4.3,991.0,33.1,1,1,5
121.4,25.2,6.63,8.9,32.0,67.1,66,6.1,3.8,6.3,3561.0,11.3,1,3,9
151.8,5.0,8.16,89.3,36.1,72.6,183,5.7,3.3,4.2,6806.0,30.0,2,1,4
121.9,22.9,6.55,31.1,35.8,74.6,118,6.1,3.1,1.4,554.0,17.7,1,3,5
159.2,38.9,7.93,63.6,33.2,92.2,109,5.6,2.1,0.9,3741.0,20.9,1,1,6
194.7,15.3,8.27,75.0,32.7,100.0,191,8.1,5.9,6.6,7051.0,12.1,2,1,3
144.3,1.2,7.1,38.7,32.3,66.0,97,8.9,1.6,1.8,1213.0,60.5,1,1,9
135.9,33.9,8.17,25.7,31.6,82.2,32,0.6,2.3,5.8,7607.0,21.7,1,1,7
161.3,6.8,6.14,38.3,35.4,73.7,35,7.5,5.7,4.4,619.0,40.7,2,3,4
156.8,17.9,6.04,51.2,34.5,70.1,51,1.1,5.9,2.3,2875.0,20.3,1,1,5
183.2,18.0,7.54,66.9,34.2,79.5,145,7.8,2.5,0.5,7265.0,51.0,1,1,6
146.8,30.7,8.0,53.3,29.0,57.5,198,4.6,4.8,3.9,8597.0,38.5,1,1,6
174.3,4.6,7.06,76.8,29.1,68.1,85,5.2,5.8,0.6,2247.0,31.8,2,1,4
175.3,3.9,7.86,74.9,37.4,66.1,148,1.8,5.3,4.7,2788.0,29.0,1,1,9
177.7,22.0,8.36,47.4,30.4,72.0,87,8.5,0.5,4.7,3317.0,62.3,0,0,17
124.8,28.7,8.36,62.2,33.2,81.8,69,8.2,3.5,5.3,1186.0,51.0,1,1,7
152.3,9.4,6.51,52.8,41.4,76.9,36,5.7,1.9,1.2,8710.0,21.6,2,3,3
121.6,6.1,6.11,21.0,34.4,74.1,88,6.7,4.6,1.8,4623.0,36.2,1,3,6
198.7,8.1,7.55,50.2,31.8,62.1,139,4.4,4.3,4.9,1836.0,57.8,0,0,16
122.2,4.8,5.81,55.5,37.4,73.1,106,6.1,4.1,3.6,2101.0,53.0,2,1,2
171.2,33.9,6.4,72.0,27.6,84.4,143,2.9,0.7,1.1,7889.0,31.9,1,1,8
148.5,30.5,7.79,64.8,39.9,87.0,14,4.7,2.8,4.1,8273.0,45.8,1,1,5
160.9,9.6,5.89,76.9,28.0,92.4,113,5.9,2.7,5.3,2059.0,18.6,2,1,2
177.4,18.4,7.58,31.0,33.4,76.8,140,7.2,1.8,2.1,7074.0,62.8,1,1,5
177.7,18.9,6.62,27.9,28.7,69.2,130,8.6,3.3,4.7,1182.0,60.9,0,0,11
171.7,8.2,7.16,68.6,33.1,77.2,184,6.2,3.5,6.6,5075.0,66.5,1,1,7
167.7,6.7,8.21,71.7,31.3,77.6,44,1.4,4.4,3.9,7232.0,57.9,1,1,8
136.2,5.7,7.36,82.7,30.7,79.2,121,4.9,5.8,4.7,7501.0,40.0,1,1,7
151.0,25.9,8.0,58.8,22.0,78.8,172,7.0,4.5,1.1,2967.0,65.9,1,1,8
159.7,7.4,6.47,80.4,30.1,89.6,164,9.0,3.4,5.6,6126.0,55.4,2,1,3
159.3,8.3,7.97,52.0,35.3,81.3,53,6.1,5.8,6.7,7825.0,69.8,2,1,3
123.9,22.1,8.45,85.5,37.2,99.8,149,5.5,6.9,6.4,7604.0,49.9,2,1,2
160.2,14.9,6.39,41.4,30.9,75.3,171,6.7,3.2,1.5,3805.0,46.2,1,1,9
130.4,30.1,8.48,15.1,34.3,63.4,82,6.8,6.2,1.1,2090.0,57.0,0,0,13
148.0,10.6,6.29,35.4,35.3,89.5,195,6.2,3.6,6.1,5943.0,11.3,2,3,3
159.6,32.9,7.78,41.2,30.0,81.2,48,8.7,1.4,5.2,6659.0,50.2,1,1,9
186.5,8.5,7.03,62.2,35.5,65.6,188,7.5,1.8,6.7,7426.0,74.3,1,1,6
155.1,16.1,7.08,11.7,29.7,66.0,52,8.0,1.8,6.2,3009.0,66.0,0,0,13
190.0,20.2,6.45,34.5,32.0,56.6,52,0.6,1.8,7.2,6846.0,32.2,1,3,7
142.8,5.7,7.54,66.2,29.7,78.3,76,5.8,4.5,4.9,7345.0,10.6,1,1,5
152.9,6.1,6.23,68.9,28.7,75.5,152,4.2,6.6,2.2,1468.0,10.7,2,1,2
157.2,10.3,8.19,33.8,34.6,80.6,184,5.9,3.3,6.7,2789.0,45.8,1,1,6
174.1,18.4,8.29,52.5,34.3,76.4,154,2.0,6.3,2.5,966.0,65.7,1,1,7
169.2,9.6,7.54,62.5,34.1,71.8,55,8.7,0.6,2.4,5722.0,17.3,1,1,6
195.7,17.2,8.2,31.2,36.6,83.6,68,4.6,6.1,2.1,6745.0,55.3,1,1,9
137.9,19.4,5.87,7.3,26.6,81.7,42,4.3,0.9,2.0,1701.0,67.9,0,0,16
124.5,36.4,5.99,66.9,34.4,82.0,197,6.0,5.5,1.6,949.0,35.1,2,1,4
154.2,23.4,6.18,47.8,30.2,64.3,48,4.1,6.0,2.6,2874.0,67.4,1,1,5
126.8,39.7,8.1,63.8,33.0,65.1,21,7.1,3.8,2.9,851.0,17.7,1,1,5
168.0,18.3,8.35,8.5,20.4,87.1,75,7.3,5.5,6.8,4388.0,73.0,1,1,7
170.6,24.5,6.38,19.6,36.1,93.9,26,5.0,3.6,4.4,827.0,62.4,1,3,5
164.1,15.7,6.38,85.9,30.6,65.6,194,5.1,4.5,2.2,8712.0,56.3,1,1,8
199.6,29.3,8.37,28.6,30.2,62.3,130,5.2,3.6,4.0,6870.0,45.5,1,1,6
189.5,1.7,6.57,52.5,32.2,74.8,149,8.2,4.4,6.3,1360.0,69.4,1,3,8
196.8,26.9,7.63,86.8,34.7,74.4,46,4.0,1.0,1.1,4918.0,67.9,0,0,16
129.2,36.2,6.27,5.5,33.6,97.7,46,7.8,4.5,5.7,3919.0,35.2,1,3,7
152.4,17.8,7.91,44.2,33.3,100.0,29,8.4,4.9,6.2,1654.0,22.1,1,1,7
134.6,16.0,8.16,22.5,34.2,72.1,58,4.8,6.7,2.8,6574.0,51.0,0,0,17
153.6,24.9,5.99,60.5,33.0,74.1,136,1.3,5.2,6.8,3419.0,16.1,1,1,5
148.1,32.8,7.22,19.8,35.2,59.5,59,4.6,3.0,1.5,5250.0,39.0,0,0,13
140.1,3.1,8.4,30.1,43.7,74.5,81,8.4,4.9,6.8,4450.0,50.5,2,1,3
127.1,18.2,6.68,18.3,29.8,75.3,428,6.1,6.2,3.4,5609.0,13.6,1,3,8
184.9,14.8,6.47,31.3,30.4,70.3,36,8.5,3.4,5.0,3137.0,38.4,1,3,6
160.5,5.7,6.1,47.2,29.7,76.3,185,7.1,2.9,4.8,6746.0,56.0,1,1,6
157.3,32.1,8.39,83.0,31.7,71.3,144,8.6,1.9,4.4,6947.0,68.8,1,1,8
163.0,36.2,6.0,14.4,39.4,93.3,24,4.1,4.9,0.8,2285.0,51.2,1,3,9
161.0,11.0,7.35,69.1,31.3,82.2,70,1.1,3.4,2.1,7775.0,11.0,1,1,8
124.9,1.2,6.77,12.9,27.6,78.5,60,4.9,6.2,3.0,1185.0,67.2,1,1,6
125.3,18.2,5.89,48.8,38.4,66.3,83,7.1,0.8,2.0,3738.0,73.8,1,1,7
151.9,32.0,7.97,50.3,41.4,84.6,118,6.4,2.3,2.1,2292.0,65.1,1,1,7
180.3,19.8,6.57,72.7,28.6,81.0,91,7.2,0.7,1.4,1999.0,68.0,1,3,5
122.0,7.7,7.61,68.3,35.5,69.5,93,8.3,4.5,3.7,3476.0,39.3,1,1,7
165.2,9.5,7.45,18.5,36.9,63.5,36,6.9,4.4,1.0,2110.0,37.9,1,1,9
190.8,9.7,8.07,15.3,38.9,75.2,130,5.3,6.4,3.1,7741.0,61.0,1,1,6
162.0,33.5,8.5,70.0,29.0,88.3,182,8.9,4.0,2.6,1516.0,50.2,1,1,8
189.2,29.0,6.3,77.3,26.5,79.6,67,8.7,3.1,1.7,4035.0,64.5,1,1,8
142.7,11.9,7.71,61.5,32.7,81.6,84,8.2,3.0,1.0,7070.0,11.7,1,1,9
147.5,11.9,7.48,71.1,30.9,66.0,193,4.0,1.1,2.3,4241.0,50.0,1,1,7
125.8,3.0,7.0,21.1,37.4,78.4,146,7.8,1.7,6.6,4873.0,66.6,1,1,6
166.5,5.7,7.28,18.6,31.8,62.2,76,6.7,1.0,5.1,3050.0,37.4,1,1,7
198.2,19.8,6.78,10.3,32.6,73.3,29,7.1,1.3,4.7,1774.0,64.1,0,0,18
153.6,39.2,7.55,16.9,34.6,63.2,47,4.1,5.9,1.9,4343.0,33.2,0,0,10
162.3,4.3,6.58,45.8,30.7,73.5,173,7.2,4.8,4.1,7540.0,49.0,2,3,3
185.0,39.2,7.64,85.2,42.1,77.1,131,5.6,5.9,3.5,1677.0,63.2,1,1,5
157.5,28.4,7.03,22.9,29.4,75.2,150,5.2,1.8,1.2,1769.0,30.4,0,0,12
180.8,21.9,6.52,71.9,27.7,81.7,99,4.9,2.5,3.0,1031.0,74.6,0,0,12
179.1,27.9,6.88,30.0,32.2,89.8,85,2.3,1.1,0.8,870.0,52.4,0,0,14
196.6,36.2,7.0,31.3,33.0,88.1,27,4.4,6.8,2.4,6135.0,39.3,1,1,9
142.2,22.2,7.57,59.9,36.2,53.1,46,5.0,6.8,2.7,1517.0,69.5,0,0,17
149.5,9.9,6.52,8.9,37.8,75.0,68,1.7,2.3,1.8,3170.0,63.9,0,0,14
176.3,37.6,6.27,54.7,31.5,88.0,70,8.2,4.5,2.4,6497.0,39.1,1,1,6
122.2,29.5,7.94,6.0,35.3,85.1,139,6.0,0.7,2.3,7026.0,58.8,1,1,9
164.6,26.7,7.43,27.1,29.0,76.9,145,1.5,4.1,3.5,8452.0,13.6,1,1,6
199.7,20.1,7.71,18.2,37.6,75.6,101,7.0,3.7,3.5,5084.0,54.4,1,1,7
186.7,23.2,8.05,28.5,34.5,91.3,50,8.0,6.7,3.4,5869.0,17.0,1,1,7
122.0,13.2,8.1,77.1,35.5,79.9,102,2.6,4.0,1.4,1317.0,39.2,1,1,7
180.4,34.0,6.41,48.2,27.4,72.2,136,6.7,4.8,1.9,6485.0,12.2,1,1,8
148.7,22.9,6.1,86.5,33.2,75.4,37,7.6,6.1,5.0,7089.0,40.6,2,1,2
146.6,25.7,7.02,27.3,37.5,64.9,21,1.0,2.2,7.3,5353.0,34.2,1,1,5
185.7,4.9,7.28,10.2,32.8,82.9,153,6.9,0.7,7.4,5884.0,60.6,1,1,5
143.8,4.6,7.34,23.2,30.0,94.8,158,6.8,4.8,2.4,7699.0,33.9,1,1,7
149.9,21.7,8.42,63.6,39.9,83.6,203,6.8,1.1,6.8,8812.0,46.9,2,2,4
176.4,35.9,6.61,35.1,30.7,70.1,89,7.8,4.5,4.7,8245.0,26.0,1,3,9
143.1,5.2,7.83,71.3,36.2,74.3,96,9.0,5.6,2.2,2823.0,56.6,1,1,6
125.3,7.4,6.06,84.8,36.6,70.9,41,6.7,2.8,2.6,4895.0,70.4,2,1,2
185.5,16.0,7.76,40.0,32.1,82.1,56,6.7,0.9,1.3,3646.0,50.6,0,0,16
153.9,3.4,7.56,75.2,30.0,79.2,160,6.7,0.6,6.5,6420.0,43.5,2,1,4
127.8,6.5,6.12,21.6,38.1,72.9,174,8.0,3.6,5.7,6274.0,15.1,2,3,2
185.8,39.3,7.81,21.3,31.5,82.8,116,6.8,2.7,0.5,5417.0,60.6,0,0,10
159.6,28.7,6.84,34.9,32.0,60.1,39,6.5,1.1,0.9,2937.0,44.8,1,1,5
164.8,3.1,6.49,51.3,37.9,73.0,125,5.3,3.8,0.9,1943.0,61.8,2,1,4
193.2,11.0,6.16,15.4,37.3,72.6,171,6.9,1.2,1.2,5725.0,49.8,2,3,3
194.8,12.8,6.16,79.6,30.5,74.0,184,7.7,5.6,0.6,4117.0,10.2,2,1,4
162.9,36.1,6.93,53.3,33.2,49.4,164,1.0,0.5,1.1,833.0,51.9,0,0,13
180.6,17.7,6.24,23.8,34.5,65.5,100,8.2,0.6,2.8,6200.0,28.3,1,3,8
181.6,13.9,6.47,34.8,29.4,68.2,144,4.0,5.8,4.7,4195.0,72.8,1,3,8
169.9,14.1,6.58,31.0,32.4,76.1,14,7.9,1.2,3.1,7016.0,64.1,1,3,5
162.1,19.6,8.37,7.9,33.6,76.2,146,4.7,3.7,7.0,7027.0,71.6,0,0,12
166.5,28.2,7.22,75.7,36.2,74.4,123,6.2,0.5,4.7,5258.0,71.5,1,1,8
195.9,18.6,8.22,78.1,35.3,81.6,61,6.0,5.1,4.4,6535.0,48.6,2,1,2
130.6,8.2,7.12,80.1,28.9,82.4,42,8.6,2.0,6.7,3988.0,38.3,1,1,8
148.6,35.4,8.17,58.0,22.8,73.6,150,8.9,2.9,6.6,8467.0,61.9,1,1,8
181.7,8.9,6.28,79.1,31.3,77.3,48,7.8,1.3,6.3,8077.0,40.2,2,1,2
194.6,24.3,8.02,84.3,35.0,100.0,39,6.3,3.0,6.0,6378.0,35.6,1,1,8
180.5,38.8,7.19,58.4,36.5,80.2,62,4.4,6.7,4.6,7574.0,23.4,1,1,5
135.0,22.5,6.3,35.4,30.4,73.7,32,4.1,2.8,1.7,1226.0,26.1,1,3,5
163.2,6.8,8.39,79.5,36.1,62.3,96,6.1,6.6,4.4,6922.0,52.9,1,1,5
184.0,32.3,8.02,83.5,23.0,68.6,56,4.8,0.5,3.0,4907.0,70.1,0,0,11
139.2,31.0,6.38,37.9,34.2,73.1,171,5.6,5.9,5.1,6616.0,50.2,2,3,3
137.5,26.3,7.21,28.4,30.6,84.4,187,7.0,0.5,6.1,795.0,52.9,1,1,8
147.5,21.6,7.48,66.7,34.9,80.9,174,6.5,5.3,3.7,4851.0,50.1,1,1,6
172.2,39.6,7.4,60.8,33.7,63.7,16,8.0,5.6,0.6,4393.0,11.7,1,1,7
120.7,16.6,7.03,36.6,36.8,78.8,84,5.0,1.1,7.3,5844.0,46.3,1,1,9
132.1,7.2,6.42,43.1,35.0,78.7,128,1.3,3.0,3.5,3758.0,71.7,1,1,7
125.5,27.6,6.69,12.1,37.6,64.4,43,4.6,2.0,4.1,8749.0,10.0,0,0,11
165.8,23.3,6.47,28.8,40.1,79.5,150,7.9,1.9,4.4,1313.0,71.5,1,3,5
165.2,32.3,7.56,49.8,32.9,76.1,54,5.0,2.0,6.6,1379.0,46.5,0,0,16
163.7,19.4,7.28,62.5,43.4,66.7,94,8.8,3.8,4.6,8035.0,21.6,1,1,8
181.7,22.1,6.85,56.0,33.7,76.4,33,4.7,5.8,3.5,7040.0,60.5,1,1,8
192.0,28.3,7.35,81.4,32.9,84.9,146,6.0,1.8,3.5,4527.0,15.6,1,1,5
194.5,13.0,6.55,61.2,40.6,72.8,164,2.5,0.3,1.4,3178.0,16.2,1,3,8
124.2,20.1,7.3,6.1,36.7,58.9,152,5.3,3.8,0.8,3381.0,66.7,0,0,16
156.5,25.3,7.05,9.7,35.4,84.5,131,8.9,6.0,0.7,1296.0,20.9,1,1,9
121.5,28.8,7.79,21.0,33.1,81.1,148,4.9,5.2,1.2,5938.0,16.0,1,1,9
161.2,25.3,7.44,5.7,34.6,77.7,86,4.7,4.1,3.9,5569.0,59.4,0,0,12
181.0,7.8,5.97,73.0,28.2,84.6,56,8.8,2.2,6.4,7777.0,34.2,2,1,2
162.5,32.3,6.1,41.7,29.6,73.7,199,1.0,1.0,7.4,8035.0,49.5,1,1,9
143.0,3.1,6.28,32.3,31.6,64.8,128,5.5,6.2,5.4,4446.0,37.8,2,3,3
154.5,7.8,6.05,59.6,29.4,58.9,197,4.2,6.8,3.5,6056.0,21.5,2,1,2
175.2,3.3,6.26,68.3,25.1,77.1,19,7.5,6.7,7.4,8637.0,62.1,2,1,3
176.6,33.7,6.79,5.7,32.9,65.2,131,5.8,1.9,3.2,8969.0,44.7,1,3,7
142.0,16.4,8.47,60.1,34.9,62.7,32,6.0,2.6,7.1,5041.0,30.6,1,1,6
177.5,10.1,6.12,78.1,37.7,73.2,149,6.2,2.9,5.1,7586.0,42.5,2,1,4
127.4,12.1,8.36,87.0,33.9,84.6,17,4.2,2.3,2.6,1387.0,54.4,0,0,18
187.7,14.4,8.36,35.3,38.0,88.9,114,7.5,5.6,4.9,758.0,60.9,1,1,5
178.2,27.0,8.15,85.2,31.2,85.4,172,0.8,5.8,5.6,2290.0,35.7,1,1,9
181.9,27.5,7.81,84.3,36.3,65.4,48,7.3,5.1,1.9,5261.0,48.0,1,1,6
120.6,6.2,8.06,13.3,30.1,79.2,36,7.9,3.5,5.5,2744.0,22.8,1,1,6
135.8,31.6,7.99,18.0,31.9,55.4,20,6.0,3.5,7.1,4247.0,28.9,1,1,9
124.0,9.4,7.38,63.8,29.6,81.2,13,6.0,2.3,2.9,5204.0,49.3,1,1,9
136.6,23.6,8.14,11.1,36.5,66.5,136,5.6,6.1,4.0,5205.0,38.7,1,1,8
131.1,5.8,7.36,45.0,36.8,78.3,190,8.9,5.8,7.5,4610.0,35.2,2,1,2
198.8,38.5,8.33,75.5,31.3,74.2,153,6.3,2.8,0.7,4608.0,47.1,1,1,7
172.2,31.9,6.47,53.6,30.9,81.3,89,7.6,0.6,2.1,8472.0,52.9,1,1,8
189.4,17.2,7.87,9.6,28.7,76.6,154,6.3,2.1,7.0,7155.0,20.7,1,1,9
196.4,9.8,8.43,64.6,39.7,71.3,114,7.5,3.5,5.9,1674.0,53.9,1,1,6
156.8,4.6,6.32,32.4,33.8,85.7,156,7.5,6.8,7.4,6750.0,57.1,2,3,3
135.1,4.3,6.18,83.3,27.0,72.3,63,4.2,0.3,7.1,2667.0,31.3,2,1,4
175.3,31.0,6.49,9.9,34.6,68.8,34,5.8,5.5,4.0,6043.0,10.5,1,3,8
180.9,8.5,7.4,78.6,34.4,73.9,35,2.3,6.7,7.5,8962.0,43.3,1,1,7
185.9,12.7,7.14,51.4,37.2,65.0,72,1.0,5.0,2.3,3903.0,33.3,1,1,5
149.4,5.7,6.45,45.3,30.4,78.2,162,8.5,3.3,6.9,934.0,69.2,1,1,6
191.8,4.7,6.27,31.5,35.9,68.7,190,5.1,1.2,1.1,1245.0,19.2,2,3,4
186.4,18.4,7.59,17.8,41.3,76.0,192,8.8,1.2,4.2,3018.0,34.0,1,1,7
197.2,26.9,7.23,68.8,33.6,77.4,110,6.0,5.7,1.6,8925.0,32.2,1,1,7
154.5,13.7,8.3,48.8,34.8,63.2,72,0.8,2.2,1.9,2757.0,33.5,0,0,11
181.7,18.1,7.44,13.3,33.6,82.1,164,8.2,0.8,3.7,7463.0,23.9,1,1,7
184.9,20.4,7.69,12.8,38.8,64.6,133,8.6,2.6,3.1,2688.0,46.9,0,0,18
177.3,30.6,7.94,21.5,28.7,64.9,80,7.7,2.6,7.4,3285.0,53.7,0,0,13
143.5,37.2,7.63,10.5,37.3,85.9,119,5.6,6.3,5.0,3974.0,70.4,1,1,6
148.2,7.1,6.09,55.1,37.9,87.8,33,6.5,6.1,7.5,2305.0,14.7,2,1,4
176.9,25.0,8.39,64.1,29.4,73.1,139,0.8,7.0,5.2,5686.0,61.4,1,1,9
154.7,14.3,7.13,24.8,32.1,78.3,190,5.4,3.7,5.4,8803.0,56.0,1,1,8
152.6,25.7,7.97,47.5,39.3,61.6,88,6.1,4.2,3.8,2197.0,55.0,0,0,19
151.3,19.7,7.25,20.4,28.4,69.0,85,4.3,4.8,4.6,605.0,17.1,0,0,15
167.7,10.0,7.27,25.5,26.5,66.7,190,4.5,2.4,4.9,573.0,64.5,0,0,14
192.8,11.2,6.59,22.8,27.7,69.6,194,6.4,2.2,1.4,5687.0,12.4,1,1,7
132.9,1.7,7.46,62.9,35.2,77.9,144,4.4,3.1,0.8,7449.0,10.7,2,1,3
134.4,10.9,6.05,72.2,37.5,77.5,11,5.5,3.6,3.4,2923.0,56.0,2,1,4
153.3,12.7,7.04,29.8,30.4,75.3,149,7.8,4.7,4.0,1270.0,47.5,1,1,7
136.8,5.4,7.32,15.5,34.0,71.6,48,4.6,4.9,5.5,775.0,27.0,1,1,5
190.4,3.9,7.92,74.5,29.5,70.8,12,4.7,4.8,4.5,3277.0,20.1,1,1,9
132.8,31.8,5.89,74.6,25.2,73.2,24,5.9,3.6,5.3,2367.0,58.4,1,1,5
186.8,2.6,6.62,52.9,30.8,73.8,95,5.4,1.4,4.0,1930.0,51.3,1,3,7
128.9,30.6,6.46,60.6,31.4,84.7,45,5.2,3.1,7.4,4125.0,53.2,1,1,8
182.6,4.7,5.96,28.2,30.7,84.0,127,7.4,6.1,0.6,1359.0,24.9,2,3,2
128.7,29.4,7.55,8.2,35.5,74.3,29,7.8,4.6,7.1,7816.0,74.4,1,1,8
174.9,18.1,7.06,36.3,28.9,73.7,84,4.0,0.7,7.5,7452.0,60.3,0,0,11
190.2,35.6,8.23,5.8,44.3,72.6,129,6.0,6.4,5.5,8646.0,17.1,2,1,2
120.8,4.8,8.23,33.7,33.6,79.8,47,8.3,3.4,7.2,6165.0,36.4,2,1,2
139.1,25.0,7.21,44.5,36.5,66.7,151,8.4,6.7,3.6,7567.0,37.2,1,1,8
135.1,6.5,5.87,43.7,32.2,72.9,59,8.4,1.4,0.6,8195.0,50.4,1,1,6
121.6,22.8,8.21,6.1,26.2,88.1,211,1.8,2.7,4.0,6535.0,64.0,0,0,15
167.8,28.4,5.83,36.4,29.2,97.3,40,6.1,0.9,4.7,5327.0,44.4,1,3,6
153.0,28.9,7.23,30.2,28.6,85.2,181,6.6,1.4,1.8,3926.0,33.0,1,1,5
127.2,4.7,7.33,33.7,32.3,86.3,188,7.2,1.2,6.7,2134.0,59.0,1,1,9
137.2,21.1,8.22,30.1,29.4,72.7,134,8.1,3.1,1.4,1364.0,18.7,1,1,6
139.3,5.6,7.41,8.7,38.8,75.8,37,4.9,1.7,4.7,7688.0,45.2,1,1,7
167.5,11.8,6.17,52.7,30.9,74.2,72,4.9,1.2,7.1,3051.0,67.5,1,1,9
129.9,10.4,8.38,54.0,34.5,67.7,86,4.3,6.4,2.2,2582.0,25.6,1,1,9
160.5,11.5,7.75,16.8,29.9,74.4,147,5.8,1.0,3.6,7065.0,59.6,1,1,9
189.4,21.1,6.25,13.1,32.0,80.9,19,6.3,6.0,6.4,6673.0,61.6,1,3,9
177.4,31.8,7.08,79.5,31.2,83.2,68,1.1,6.7,3.1,4005.0,24.1,1,1,7
140.3,17.9,8.37,70.4,35.3,63.7,113,8.8,4.4,5.0,4691.0,62.1,1,1,5
122.1,29.1,6.91,57.8,35.7,67.3,124,6.6,3.6,5.1,4811.0,12.7,1,1,7
120.4,7.2,6.78,27.3,28.9,57.8,41,5.9,4.5,7.1,3792.0,33.6,1,3,7
128.3,24.1,6.68,20.5,31.1,78.3,18,6.0,3.4,0.9,649.0,52.7,0,0,17
161.2,4.2,8.2,76.2,33.4,71.7,167,8.5,1.5,0.7,2456.0,20.5,2,1,3
122.9,32.3,6.1,20.4,29.5,80.5,109,6.4,5.1,1.7,8275.0,42.5,1,3,8
199.0,23.2,6.75,65.3,37.5,89.1,91,7.6,4.7,5.0,3836.0,67.6,1,3,8
134.9,21.9,7.95,84.0,31.4,66.1,135,4.2,5.8,5.5,4120.0,71.1,1,1,6
170.9,39.0,6.2,54.1,38.7,63.6,97,7.8,2.1,3.6,681.0,30.0,1,1,7
157.8,38.2,6.83,80.7,36.4,61.6,188,6.5,2.7,1.4,8659.0,56.0,1,1,6
